CustomerID,Age,Gender,Tenure,MonthlyCharges,TotalCharges,ContractType,PaymentMethod,HasTechSupport,InternetService,Churn
3849,22,F,18,38.62,669.42,One year,Electronic Check,0,None,0
3850,53,F,21,51.56,1045.16,Month-to-month,Bank Transfer,0,Fiber optic,1
3851,23,M,50,23.71,1170.7,Month-to-month,Bank Transfer,0,DSL,1
3852,43,F,6,85.15,554.66,Month-to-month,Electronic Check,0,Fiber optic,1
3853,21,M,50,118.85,5904.53,One year,Credit Card,0,DSL,1
3854,79,F,66,83.4,5536.23,Month-to-month,Bank Transfer,1,DSL,1
3855,56,M,1,56.11,59.57,Month-to-month,Electronic Check,0,Fiber optic,1
3856,56,M,57,86.79,4960.32,Month-to-month,Credit Card,0,Fiber optic,1
3857,67,F,30,77.15,2281.51,One year,Credit Card,0,DSL,0
3858,52,M,58,104.68,6036.58,Month-to-month,Credit Card,0,Fiber optic,1
3859,18,F,52,82.19,4240.15,Month-to-month,Bank Transfer,0,Fiber optic,1
3860,41,M,37,83.41,3102.88,Month-to-month,Bank Transfer,1,Fiber optic,1
3861,74,M,48,42.17,2048.94,Month-to-month,Electronic Check,1,DSL,0
3862,53,F,1,61.56,103.58,Month-to-month,Credit Card,1,Fiber optic,1
3863,23,M,19,54.44,1024.18,Month-to-month,Credit Card,1,Fiber optic,1
3864,58,F,46,21.14,968.64,Month-to-month,Electronic Check,1,Fiber optic,1
3865,71,F,67,51.33,3436.07,Two year,Credit Card,0,Fiber optic,0
3866,63,F,2,68.61,114.21,One year,Credit Card,0,Fiber optic,0
3867,77,M,56,79.98,4461.7,Month-to-month,Electronic Check,1,Fiber optic,1
3868,61,M,17,113.46,1963.5,Month-to-month,Electronic Check,1,Fiber optic,1
3869,77,M,22,43.91,950.39,One year,Bank Transfer,0,Fiber optic,0
3870,74,F,27,35.24,988.39,Month-to-month,Bank Transfer,0,None,1
3871,48,F,55,106.94,5862.23,Two year,Bank Transfer,0,Fiber optic,1
3872,37,M,32,114.18,3637.75,Two year,Electronic Check,0,DSL,1
3873,41,M,60,68.8,4134.03,Month-to-month,Bank Transfer,0,None,1
3874,42,F,28,31.52,842.87,Month-to-month,Credit Card,0,DSL,1
3875,53,M,28,68.54,1961.33,Month-to-month,Bank Transfer,1,Fiber optic,1
3876,38,F,25,30.94,805.54,One year,Bank Transfer,0,Fiber optic,0
3877,47,M,26,108.32,2833.37,One year,Bank Transfer,0,DSL,1
3878,41,F,71,90.82,6497.03,Month-to-month,Electronic Check,0,DSL,1
3879,61,M,17,44.11,701.47,One year,Credit Card,0,Fiber optic,0
3880,59,M,7,108.67,751.8,Month-to-month,Electronic Check,1,Fiber optic,1
3881,47,F,56,83.79,4728.07,Month-to-month,Credit Card,0,DSL,1
3882,39,F,64,115.33,7374.42,Month-to-month,Bank Transfer,1,Fiber optic,1
3883,45,F,20,118.05,2311.52,Month-to-month,Bank Transfer,0,DSL,1
3884,24,M,38,20.33,738.32,Month-to-month,Credit Card,0,DSL,1
3885,52,F,58,32.02,1850.57,One year,Electronic Check,0,Fiber optic,0
3886,72,F,16,74.69,1211.83,Month-to-month,Electronic Check,0,DSL,1
3887,45,M,51,115.59,5861.36,One year,Bank Transfer,1,Fiber optic,1
3888,31,F,27,119.42,3219.14,Two year,Credit Card,1,None,0
3889,73,F,51,76.74,3865.02,Month-to-month,Credit Card,1,DSL,0
3890,27,F,16,37.38,595.83,Month-to-month,Credit Card,1,DSL,0
3891,33,M,60,36.31,2218.19,Month-to-month,Credit Card,1,None,0
3892,33,M,40,96.39,3865.28,Month-to-month,Bank Transfer,0,Fiber optic,1
3893,71,M,67,79.19,5299.8,Two year,Electronic Check,1,Fiber optic,0
3894,48,F,2,74.88,115.99,One year,Bank Transfer,0,Fiber optic,0
3895,59,M,48,66.58,3166.08,Month-to-month,Credit Card,0,Fiber optic,1
3896,42,F,52,92.51,4768.17,Month-to-month,Electronic Check,0,None,1
3897,30,F,24,105.81,2563.68,One year,Bank Transfer,0,DSL,1
3898,23,F,2,50.3,58.31,Month-to-month,Credit Card,0,Fiber optic,1
3899,61,M,65,42.09,2724.24,Month-to-month,Bank Transfer,0,Fiber optic,1
3900,26,M,20,87.02,1765.38,Month-to-month,Credit Card,1,Fiber optic,1
3901,62,F,34,111.47,3811.26,Month-to-month,Bank Transfer,0,DSL,1
3902,53,F,41,54.82,2255.37,Month-to-month,Bank Transfer,0,Fiber optic,1
3903,73,M,41,47.24,1943.97,One year,Bank Transfer,1,Fiber optic,0
3904,60,M,23,42.61,939.06,Month-to-month,Credit Card,1,DSL,0
3905,37,M,38,45.45,1694.59,Month-to-month,Electronic Check,0,Fiber optic,1
3906,35,F,44,33.49,1477.03,Month-to-month,Electronic Check,0,DSL,1
3907,75,M,67,79.68,5323.37,Month-to-month,Credit Card,0,Fiber optic,1
3908,60,M,62,48.08,2932.85,Month-to-month,Electronic Check,0,Fiber optic,1
3909,74,M,12,81.49,1007.7,Month-to-month,Electronic Check,0,Fiber optic,1
3910,38,F,30,28.3,864.38,Month-to-month,Bank Transfer,0,Fiber optic,1
3911,21,M,65,31.55,2033.33,One year,Bank Transfer,0,Fiber optic,0
3912,67,F,41,73.61,2977.83,Two year,Credit Card,1,Fiber optic,0
3913,50,F,20,71.15,1432.12,Two year,Credit Card,0,DSL,0
3914,44,F,6,47.15,267.75,One year,Bank Transfer,0,DSL,0
3915,24,M,4,102.71,386.38,One year,Credit Card,1,Fiber optic,0
3916,23,M,10,38.7,409.15,One year,Credit Card,1,Fiber optic,0
3917,32,M,51,56.07,2842.39,Two year,Electronic Check,0,Fiber optic,0
3918,35,F,38,75.55,2834.5,One year,Credit Card,0,Fiber optic,0
3919,49,M,1,106.72,104.89,Month-to-month,Credit Card,0,None,1
3920,73,F,8,61.86,527.73,One year,Bank Transfer,0,Fiber optic,0
3921,28,M,63,59.86,3806.15,Month-to-month,Credit Card,0,None,1
3922,37,M,33,77.95,2607.28,One year,Bank Transfer,0,DSL,0
3923,41,M,15,51.67,767.14,One year,Credit Card,0,Fiber optic,0
3924,32,M,31,90.92,2847.61,One year,Electronic Check,1,Fiber optic,0
3925,65,F,21,44.87,977.29,One year,Bank Transfer,0,Fiber optic,0
3926,24,F,3,102.32,302.91,Month-to-month,Credit Card,1,None,1
3927,38,F,66,47.24,3099.71,Two year,Credit Card,0,DSL,0
3928,59,F,35,119.27,4194.65,Two year,Electronic Check,0,DSL,1
3929,43,M,41,51.65,2158.1,Two year,Credit Card,0,Fiber optic,0
3930,61,F,59,107.88,6412.14,Month-to-month,Electronic Check,0,Fiber optic,1
3931,73,F,16,59.74,934.86,Month-to-month,Bank Transfer,0,DSL,1
3932,31,F,56,44.61,2543.78,Month-to-month,Bank Transfer,0,None,1
3933,74,M,45,42.62,1917.83,Month-to-month,Credit Card,1,DSL,0
3934,54,F,59,105.02,6176.78,Month-to-month,Bank Transfer,1,DSL,1
3935,75,F,50,50.88,2592.84,Month-to-month,Electronic Check,1,Fiber optic,1
3936,38,M,12,53.86,684.1,Two year,Electronic Check,0,Fiber optic,0
3937,35,M,12,39.7,495.64,One year,Credit Card,0,Fiber optic,0
3938,22,F,33,116.13,3871.78,Two year,Electronic Check,0,Fiber optic,1
3939,20,F,49,44.47,2197.18,Month-to-month,Electronic Check,1,DSL,0
3940,40,M,21,44.74,933.58,Month-to-month,Electronic Check,0,DSL,1
3941,43,F,60,114.39,6908.2,Month-to-month,Credit Card,0,DSL,1
3942,54,M,52,110.09,5771.0,Month-to-month,Bank Transfer,0,Fiber optic,1
3943,41,F,54,44.89,2405.48,Two year,Electronic Check,1,DSL,0
3944,66,F,39,106.47,4137.77,Month-to-month,Bank Transfer,1,Fiber optic,1
3945,36,F,49,44.98,2192.29,Month-to-month,Bank Transfer,1,DSL,0
3946,68,F,64,28.45,1853.01,Month-to-month,Credit Card,1,None,0
3947,42,F,26,102.04,2682.15,Two year,Credit Card,1,Fiber optic,1
3948,38,M,71,97.16,6946.67,Month-to-month,Bank Transfer,1,Fiber optic,1
3949,29,M,7,49.47,342.81,Two year,Credit Card,0,Fiber optic,0
3950,74,F,72,29.01,2112.4,One year,Bank Transfer,0,DSL,0
3951,78,F,62,40.64,2555.35,Two year,Electronic Check,1,DSL,0
3952,58,F,24,97.11,2302.76,Month-to-month,Bank Transfer,0,None,1
3953,50,M,40,116.47,4670.86,Month-to-month,Bank Transfer,0,DSL,1
3954,67,M,47,45.9,2162.07,Month-to-month,Electronic Check,1,DSL,0
3955,70,M,8,101.83,838.92,Month-to-month,Credit Card,1,Fiber optic,1
3956,21,M,54,42.79,2330.2,Two year,Bank Transfer,1,None,0
3957,59,M,9,87.96,822.92,One year,Credit Card,1,Fiber optic,0
3958,74,M,3,28.36,66.19,Month-to-month,Electronic Check,0,Fiber optic,1
3959,24,M,54,78.53,4212.26,Month-to-month,Bank Transfer,0,None,1
3960,39,M,21,46.92,1015.84,Two year,Bank Transfer,1,Fiber optic,0
3961,72,F,48,112.58,5389.9,One year,Bank Transfer,0,None,1
3962,50,M,47,48.98,2280.82,One year,Bank Transfer,0,DSL,0
3963,34,M,68,59.84,4052.8,Month-to-month,Credit Card,0,Fiber optic,1
3964,41,M,63,104.07,6513.05,Two year,Credit Card,0,Fiber optic,1
3965,78,M,16,63.83,1048.59,Month-to-month,Electronic Check,0,Fiber optic,1
3966,78,F,5,43.84,240.72,Month-to-month,Credit Card,1,Fiber optic,1
3967,51,M,11,74.75,827.52,Month-to-month,Bank Transfer,1,DSL,0
3968,45,F,29,104.0,3037.61,Two year,Electronic Check,0,Fiber optic,1
3969,75,F,70,63.32,4419.71,Month-to-month,Bank Transfer,1,DSL,0
3970,60,F,48,33.29,1577.46,Month-to-month,Bank Transfer,1,Fiber optic,1
3971,58,M,15,58.31,910.88,One year,Electronic Check,0,Fiber optic,0
3972,56,M,34,115.45,3917.55,One year,Bank Transfer,0,Fiber optic,1
3973,39,M,60,27.2,1601.59,Month-to-month,Bank Transfer,0,Fiber optic,1
3974,66,F,62,60.84,3796.98,One year,Electronic Check,0,Fiber optic,0
3975,34,F,2,84.8,153.19,Month-to-month,Credit Card,1,DSL,1
3976,51,F,19,27.85,500.34,Month-to-month,Electronic Check,0,DSL,1
3977,23,F,49,54.5,2623.22,One year,Electronic Check,0,Fiber optic,0
3978,63,M,28,114.06,3240.74,Month-to-month,Electronic Check,0,None,1
3979,23,M,48,23.06,1103.61,Two year,Credit Card,0,DSL,0
3980,51,M,37,95.17,3487.47,Month-to-month,Electronic Check,1,Fiber optic,1
3981,18,F,49,104.14,5128.64,One year,Credit Card,0,Fiber optic,1
3982,27,F,48,47.71,2328.85,Two year,Bank Transfer,1,DSL,0
3983,38,M,29,41.47,1205.43,Month-to-month,Electronic Check,0,DSL,1
3984,22,M,60,111.48,6641.64,Month-to-month,Bank Transfer,0,Fiber optic,1
3985,19,F,29,96.4,2782.11,One year,Bank Transfer,0,DSL,1
3986,39,M,58,31.34,1792.03,Month-to-month,Credit Card,1,DSL,0
3987,65,M,48,41.22,1992.2,Month-to-month,Bank Transfer,1,Fiber optic,1
3988,74,F,23,82.14,1891.11,One year,Bank Transfer,0,Fiber optic,1
3989,19,F,27,61.94,1657.95,Month-to-month,Electronic Check,0,Fiber optic,1
3990,27,F,7,70.42,507.79,Month-to-month,Bank Transfer,0,Fiber optic,1
3991,51,M,49,115.15,5650.79,Two year,Electronic Check,0,Fiber optic,1
3992,33,F,54,62.02,3389.73,One year,Bank Transfer,0,DSL,0
3993,65,M,68,108.17,7365.24,Two year,Credit Card,1,Fiber optic,1
3994,68,M,42,86.07,3615.71,Two year,Bank Transfer,1,Fiber optic,0
3995,78,F,59,32.16,1929.81,Month-to-month,Credit Card,1,Fiber optic,1
3996,56,M,44,94.45,4126.04,Two year,Electronic Check,0,Fiber optic,1
3997,39,F,26,72.02,1846.88,Two year,Electronic Check,1,DSL,0
3998,29,F,23,42.51,1006.09,Month-to-month,Bank Transfer,0,DSL,1
3999,41,M,8,48.95,385.84,Two year,Bank Transfer,0,Fiber optic,0
4000,64,M,53,75.73,4004.61,Month-to-month,Electronic Check,0,Fiber optic,1
4001,57,F,14,80.17,1161.09,Two year,Electronic Check,0,Fiber optic,1
4002,55,F,71,116.82,8305.23,One year,Electronic Check,0,Fiber optic,1
4003,77,F,7,105.47,768.58,Month-to-month,Credit Card,0,Fiber optic,1
4004,76,F,9,40.58,396.2,Month-to-month,Bank Transfer,0,DSL,1
4005,27,F,3,97.4,254.2,Month-to-month,Electronic Check,0,DSL,1
4006,52,F,17,20.83,369.48,Month-to-month,Electronic Check,1,None,0
4007,68,M,44,32.98,1496.37,Month-to-month,Bank Transfer,0,Fiber optic,1
4008,66,M,46,39.97,1836.62,Two year,Bank Transfer,0,DSL,0
4009,49,M,58,79.72,4646.98,One year,Credit Card,0,Fiber optic,0
4010,24,M,28,39.47,1111.83,One year,Electronic Check,0,Fiber optic,0
4011,38,F,14,56.53,761.9,Month-to-month,Bank Transfer,0,DSL,1
4012,37,M,9,44.28,368.04,Month-to-month,Credit Card,1,Fiber optic,1
4013,43,M,26,53.74,1390.62,Month-to-month,Electronic Check,1,None,0
4014,21,F,2,114.25,226.8,Month-to-month,Credit Card,0,None,1
4015,63,M,34,119.74,4071.47,Month-to-month,Bank Transfer,0,Fiber optic,1
4016,69,F,19,88.57,1728.33,One year,Credit Card,0,Fiber optic,1
4017,39,F,39,77.23,2972.0,Two year,Electronic Check,0,Fiber optic,0
4018,32,F,13,90.84,1168.97,One year,Bank Transfer,1,None,0
4019,73,F,5,97.17,487.3,Month-to-month,Electronic Check,0,None,1
4020,57,F,50,93.9,4741.31,One year,Credit Card,1,Fiber optic,0
4021,38,M,23,28.19,648.8,Month-to-month,Credit Card,0,Fiber optic,1
4022,32,M,29,51.03,1507.4,Month-to-month,Credit Card,0,None,1
4023,39,M,72,54.34,3937.41,Two year,Bank Transfer,1,DSL,0
4024,69,F,26,56.93,1486.82,Month-to-month,Credit Card,1,DSL,0
4025,45,M,57,54.43,3065.58,Month-to-month,Bank Transfer,0,Fiber optic,1
4026,31,M,1,98.71,70.59,Month-to-month,Credit Card,0,Fiber optic,1
4027,44,M,28,94.76,2627.29,Month-to-month,Credit Card,0,DSL,1
4028,78,M,62,20.46,1222.39,Month-to-month,Bank Transfer,0,Fiber optic,1
4029,58,F,47,49.64,2321.0,One year,Bank Transfer,0,None,0
4030,57,M,59,82.37,4870.88,One year,Bank Transfer,0,Fiber optic,1
4031,75,F,31,32.03,957.36,One year,Electronic Check,0,DSL,0
4032,45,F,70,27.12,1865.9,Month-to-month,Credit Card,1,Fiber optic,1
4033,43,M,49,102.84,5059.86,Two year,Electronic Check,0,DSL,1
4034,66,F,5,65.27,293.28,Two year,Credit Card,0,Fiber optic,0
4035,19,F,31,105.57,3236.2,Month-to-month,Credit Card,0,Fiber optic,1
4036,42,F,37,102.36,3835.1,Month-to-month,Credit Card,0,Fiber optic,1
4037,73,F,15,109.34,1591.57,Month-to-month,Credit Card,1,Fiber optic,1
4038,79,F,52,24.83,1273.7,One year,Electronic Check,0,Fiber optic,0
4039,20,F,69,38.61,2617.58,Two year,Credit Card,0,Fiber optic,0
4040,25,F,11,49.61,579.51,Two year,Electronic Check,1,DSL,0
4041,61,M,43,33.62,1454.01,Month-to-month,Bank Transfer,0,Fiber optic,1
4042,50,M,70,68.55,4753.3,Month-to-month,Electronic Check,0,Fiber optic,1
4043,59,F,23,99.9,2309.24,Month-to-month,Credit Card,0,Fiber optic,1
4044,69,F,40,115.12,4567.11,Month-to-month,Electronic Check,0,DSL,1
4045,52,M,63,108.96,6864.05,Month-to-month,Electronic Check,0,DSL,1
4046,23,M,2,65.73,148.4,Two year,Bank Transfer,0,Fiber optic,0
4047,56,M,47,83.65,3896.4,Month-to-month,Bank Transfer,1,Fiber optic,1
4048,69,M,30,43.07,1291.81,Month-to-month,Bank Transfer,0,None,1
4049,40,F,16,60.3,960.54,Month-to-month,Credit Card,0,None,1
4050,42,F,59,107.12,6361.66,Two year,Electronic Check,0,Fiber optic,1
4051,76,M,47,22.92,1126.81,Two year,Electronic Check,0,Fiber optic,0
4052,67,M,30,73.28,2213.85,Two year,Bank Transfer,0,DSL,0
4053,60,M,9,107.28,1001.01,Month-to-month,Credit Card,0,Fiber optic,1
4054,36,M,65,32.2,2107.69,Month-to-month,Credit Card,0,Fiber optic,1
4055,22,F,59,118.25,7014.38,Month-to-month,Credit Card,0,None,1
4056,68,M,64,21.24,1352.69,One year,Bank Transfer,1,Fiber optic,0
4057,28,M,8,108.61,879.68,Month-to-month,Credit Card,0,Fiber optic,1
4058,73,M,52,55.37,2913.76,Two year,Credit Card,1,None,0
4059,29,F,18,33.27,640.67,Two year,Credit Card,0,DSL,0
4060,27,F,58,35.74,2025.39,Month-to-month,Bank Transfer,1,Fiber optic,1
4061,25,F,49,90.12,4376.28,Month-to-month,Bank Transfer,1,Fiber optic,1
4062,41,M,32,107.07,3469.36,One year,Electronic Check,1,DSL,0
4063,77,M,48,84.11,4044.13,Month-to-month,Electronic Check,0,Fiber optic,1
4064,45,M,45,112.87,5128.17,Month-to-month,Electronic Check,1,DSL,1
4065,58,F,54,104.25,5658.76,One year,Bank Transfer,1,DSL,0
4066,53,F,46,20.9,993.21,Two year,Electronic Check,0,Fiber optic,0
4067,54,M,31,86.94,2683.75,Two year,Credit Card,0,DSL,1
4068,38,M,37,50.46,1842.77,Month-to-month,Bank Transfer,0,Fiber optic,1
4069,25,F,16,65.45,1057.03,Two year,Bank Transfer,0,DSL,0
4070,72,M,46,29.4,1390.3,Month-to-month,Electronic Check,0,Fiber optic,1
4071,26,M,46,48.21,2240.23,Month-to-month,Credit Card,0,Fiber optic,1
4072,64,M,61,83.27,5076.69,One year,Credit Card,0,None,1
4073,32,F,46,41.84,1949.96,Two year,Bank Transfer,1,Fiber optic,0
4074,65,M,51,84.75,4341.29,Month-to-month,Bank Transfer,1,None,1
4075,63,M,62,112.3,7003.91,Month-to-month,Electronic Check,1,Fiber optic,1
4076,57,M,35,20.49,693.51,One year,Credit Card,1,Fiber optic,0
4077,35,M,42,98.58,4102.29,Month-to-month,Bank Transfer,0,Fiber optic,1
4078,59,F,45,84.13,3782.86,One year,Credit Card,1,DSL,0
4079,77,F,68,24.66,1662.99,One year,Bank Transfer,0,Fiber optic,0
4080,37,F,47,99.02,4701.43,One year,Electronic Check,0,Fiber optic,1
4081,23,M,30,42.45,1224.25,Month-to-month,Bank Transfer,0,DSL,1
4082,29,F,24,46.58,1161.26,One year,Bank Transfer,0,DSL,0
4083,19,M,66,29.35,1982.61,Month-to-month,Bank Transfer,0,Fiber optic,1
4084,24,F,43,73.44,3113.02,Month-to-month,Electronic Check,0,None,1
4085,33,M,34,69.82,2412.84,Two year,Electronic Check,0,Fiber optic,0
4086,20,F,23,54.72,1255.64,One year,Electronic Check,1,Fiber optic,0
4087,62,F,61,36.88,2276.3,Month-to-month,Bank Transfer,0,Fiber optic,1
4088,20,F,37,103.8,3798.53,Month-to-month,Bank Transfer,1,Fiber optic,1
4089,44,M,13,107.64,1444.84,Month-to-month,Credit Card,1,Fiber optic,1
4090,67,M,71,74.06,5269.01,Two year,Electronic Check,0,Fiber optic,0
4091,60,M,7,44.42,350.81,Two year,Electronic Check,0,Fiber optic,0
4092,57,F,42,29.61,1260.92,Month-to-month,Bank Transfer,1,Fiber optic,1
4093,55,M,38,106.85,4063.98,Month-to-month,Electronic Check,0,DSL,1
4094,50,M,52,29.61,1506.97,Month-to-month,Credit Card,1,None,0
4095,45,M,44,21.32,905.88,One year,Electronic Check,0,Fiber optic,0
4096,18,M,64,66.94,4281.42,Month-to-month,Electronic Check,0,DSL,1
4097,72,M,13,93.13,1247.73,Month-to-month,Electronic Check,0,Fiber optic,1
4098,25,M,28,65.75,1802.52,One year,Credit Card,0,None,0
4099,54,F,1,25.14,74.98,Two year,Credit Card,0,Fiber optic,0
4100,49,F,43,89.0,3864.59,One year,Electronic Check,0,DSL,1
4101,77,M,42,84.23,3526.92,Two year,Credit Card,0,None,1
4102,65,F,50,88.15,4382.81,Two year,Bank Transfer,0,Fiber optic,1
4103,60,F,60,41.12,2509.4,One year,Electronic Check,0,Fiber optic,0
4104,54,M,1,99.57,61.89,Month-to-month,Credit Card,1,Fiber optic,1
4105,21,M,51,67.92,3448.65,One year,Credit Card,0,Fiber optic,0
4106,47,F,16,73.64,1136.63,Month-to-month,Credit Card,1,Fiber optic,1
4107,23,M,39,74.58,2953.97,Month-to-month,Bank Transfer,0,Fiber optic,1
4108,63,F,15,48.68,741.96,One year,Credit Card,0,None,0
4109,71,F,33,45.01,1468.95,Two year,Bank Transfer,0,DSL,0
4110,36,F,53,20.48,1062.99,Month-to-month,Bank Transfer,0,None,1
4111,49,M,17,59.66,1008.63,Month-to-month,Credit Card,0,DSL,1
4112,26,F,6,68.51,370.2,Month-to-month,Bank Transfer,0,Fiber optic,1
4113,29,M,31,94.28,2961.61,Month-to-month,Credit Card,0,DSL,1
4114,28,M,69,26.66,1840.63,Month-to-month,Credit Card,0,Fiber optic,1
4115,63,M,40,112.4,4518.51,One year,Credit Card,0,Fiber optic,1
4116,72,M,30,46.4,1365.37,One year,Electronic Check,0,Fiber optic,0
4117,33,M,69,56.67,3910.6,Two year,Bank Transfer,0,DSL,0
4118,18,F,7,24.84,144.99,Month-to-month,Bank Transfer,1,Fiber optic,1
4119,62,M,13,85.31,1140.64,Month-to-month,Credit Card,0,DSL,1
4120,72,M,4,90.89,391.09,One year,Bank Transfer,1,Fiber optic,1
4121,70,M,50,112.88,5608.82,Month-to-month,Credit Card,0,Fiber optic,1
4122,38,M,3,53.68,118.49,One year,Bank Transfer,1,DSL,0
4123,47,M,12,45.74,581.3,Month-to-month,Bank Transfer,1,Fiber optic,1
4124,30,F,65,92.61,5980.61,One year,Credit Card,0,DSL,1
4125,51,M,27,90.68,2453.21,Month-to-month,Credit Card,1,DSL,1
4126,21,M,50,113.71,5688.95,Month-to-month,Credit Card,1,Fiber optic,1
4127,45,F,17,40.53,659.3,Month-to-month,Bank Transfer,0,Fiber optic,1
4128,55,M,72,90.53,6527.3,One year,Electronic Check,0,DSL,1
4129,75,F,32,26.69,854.36,Two year,Electronic Check,0,Fiber optic,0
4130,48,F,51,68.04,3470.96,Month-to-month,Bank Transfer,0,Fiber optic,1
4131,76,F,17,31.94,528.95,Month-to-month,Bank Transfer,0,Fiber optic,1
4132,72,F,34,85.31,2934.38,Month-to-month,Credit Card,0,Fiber optic,1
4133,44,M,35,80.15,2763.69,Month-to-month,Credit Card,0,DSL,1
4134,22,M,24,24.88,590.98,Month-to-month,Credit Card,0,Fiber optic,1
4135,42,F,54,51.96,2781.82,Month-to-month,Bank Transfer,0,Fiber optic,1
4136,20,F,18,59.5,1105.84,Month-to-month,Credit Card,1,Fiber optic,1
4137,50,M,50,44.81,2213.01,Month-to-month,Credit Card,0,Fiber optic,1
4138,21,F,46,23.87,1124.72,Two year,Bank Transfer,0,Fiber optic,0
4139,42,F,48,51.88,2501.39,Two year,Electronic Check,1,DSL,0
4140,37,F,33,99.26,3313.06,One year,Credit Card,1,DSL,0
4141,51,M,27,56.01,1521.65,Month-to-month,Electronic Check,0,None,1
4142,43,F,1,52.34,57.99,Month-to-month,Credit Card,0,Fiber optic,1
4143,79,M,59,114.18,6766.73,Month-to-month,Credit Card,0,Fiber optic,1
4144,79,M,10,24.16,247.85,Month-to-month,Credit Card,1,Fiber optic,1
4145,22,M,25,96.73,2452.7,Two year,Bank Transfer,1,DSL,0
4146,52,F,57,68.31,3848.6,Month-to-month,Bank Transfer,1,Fiber optic,1
4147,78,F,66,114.45,7553.21,Two year,Credit Card,0,Fiber optic,1
4148,45,M,15,59.35,921.52,Month-to-month,Credit Card,0,Fiber optic,1
4149,46,M,28,90.8,2577.24,Month-to-month,Bank Transfer,0,None,1
4150,26,M,13,26.99,384.28,Month-to-month,Bank Transfer,1,DSL,0
4151,69,F,14,112.88,1590.76,Two year,Electronic Check,0,DSL,1
4152,55,F,66,54.45,3643.1,Month-to-month,Bank Transfer,0,Fiber optic,1
4153,67,M,34,72.4,2429.74,Month-to-month,Credit Card,0,DSL,1
4154,23,M,25,33.85,813.7,Month-to-month,Bank Transfer,0,Fiber optic,1
4155,36,F,54,114.56,6139.52,One year,Electronic Check,0,DSL,1
4156,77,M,12,87.3,1096.53,Month-to-month,Electronic Check,0,DSL,1
4157,61,F,9,25.39,213.31,Month-to-month,Credit Card,0,DSL,1
4158,74,F,31,35.52,1127.33,Month-to-month,Bank Transfer,1,DSL,0
4159,28,M,53,59.98,3134.91,Month-to-month,Electronic Check,0,Fiber optic,1
4160,19,M,43,41.68,1772.11,Month-to-month,Electronic Check,1,None,0
4161,64,F,38,50.46,1929.86,Month-to-month,Electronic Check,0,DSL,1
4162,61,F,42,119.75,5031.98,Month-to-month,Credit Card,0,Fiber optic,1
4163,61,F,72,85.86,6152.69,Month-to-month,Electronic Check,0,Fiber optic,1
4164,26,F,48,112.22,5382.72,Month-to-month,Bank Transfer,1,Fiber optic,1
4165,38,F,67,63.58,4220.74,Month-to-month,Credit Card,0,None,1
4166,41,M,66,91.03,6012.25,Month-to-month,Bank Transfer,1,Fiber optic,1
4167,51,F,16,65.97,1015.21,One year,Bank Transfer,1,DSL,0
4168,39,F,16,52.82,858.71,One year,Electronic Check,1,DSL,0
4169,20,F,31,71.92,2195.06,Two year,Credit Card,0,Fiber optic,0
4170,29,M,58,62.73,3643.05,One year,Credit Card,0,None,0
4171,45,M,28,118.05,3268.31,Month-to-month,Bank Transfer,0,DSL,1
4172,47,F,4,69.62,268.55,Month-to-month,Credit Card,1,Fiber optic,1
4173,43,F,10,101.11,996.28,One year,Credit Card,1,Fiber optic,1
4174,65,M,51,86.68,4446.32,One year,Credit Card,0,Fiber optic,1
4175,38,M,18,67.96,1237.4,Month-to-month,Credit Card,0,Fiber optic,1
4176,45,M,47,67.42,3212.45,Month-to-month,Electronic Check,0,Fiber optic,1
4177,73,M,32,54.19,1776.27,Two year,Bank Transfer,0,DSL,0
4178,43,F,30,30.7,943.5,Month-to-month,Bank Transfer,1,Fiber optic,1
4179,79,M,36,96.15,3488.46,Month-to-month,Credit Card,0,Fiber optic,1
4180,50,F,9,111.81,1018.78,Month-to-month,Credit Card,0,Fiber optic,1
4181,38,F,36,41.8,1523.97,Month-to-month,Bank Transfer,0,Fiber optic,1
4182,52,M,29,112.57,3276.25,One year,Bank Transfer,0,Fiber optic,1
4183,69,M,16,43.23,672.86,One year,Electronic Check,0,Fiber optic,0
4184,51,M,21,73.01,1518.28,One year,Credit Card,0,Fiber optic,0
4185,58,M,64,54.36,3486.51,Month-to-month,Bank Transfer,0,DSL,1
4186,68,F,66,31.45,2097.72,One year,Electronic Check,0,Fiber optic,0
4187,64,F,59,25.28,1482.13,Month-to-month,Electronic Check,0,Fiber optic,1
4188,35,F,28,56.53,1547.11,Two year,Credit Card,0,Fiber optic,0
4189,75,M,55,24.73,1356.09,Month-to-month,Electronic Check,1,None,0
4190,28,F,31,30.42,989.34,One year,Electronic Check,0,Fiber optic,0
4191,74,M,33,34.23,1101.0,One year,Electronic Check,0,Fiber optic,0
4192,40,F,60,20.19,1226.31,Two year,Electronic Check,0,Fiber optic,0
4193,65,M,41,35.33,1496.78,Two year,Electronic Check,1,DSL,0
4194,39,F,46,77.73,3563.2,Month-to-month,Credit Card,0,DSL,1
4195,34,F,49,101.95,5034.34,Month-to-month,Credit Card,0,None,1
4196,22,M,65,39.34,2593.5,Month-to-month,Credit Card,0,Fiber optic,1
4197,61,F,42,28.09,1163.68,Month-to-month,Credit Card,1,Fiber optic,1
4198,28,F,23,92.95,2097.7,Two year,Bank Transfer,0,Fiber optic,1
